x;y;x_cf;y_cf
[56.0, 0.0, -1.0, 0.0, 0.0, 170.0, 1.0, 5.0, 1.0];0;[56.0, 14.0, -0.0, 2.0, 2.0, 170.0, 1.0, 5.0, 1.0];1
[35.0, 1.0, -1.0, 0.0, 0.0, 30.0, 1.0, 0.0, 1.0];0;[35.0, 3.0, -0.0, 1.0, 2.0, 30.0, 1.0, 0.0, 1.0];1
[27.0, 0.0, -1.0, 0.0, 0.0, 48.0, 1.0, 0.0, 0.0];0;[27.0, -0.0, -0.0, 1.0, 2.0, 48.0, 1.0, 0.0, 1.0];1
[29.0, 11.0, -1.0, 1.0, 1.0, 1181.0, 1.0, 2.0, 0.0];1;[29.0, 3.0, -0.0, 1.0, 1.0, 1181.0, 1.0, 2.0, 2.0];0
[48.0, 6.0, -1.0, 0.0, 0.0, 41.0, 1.0, 0.0, 0.0];0;[48.0, 7.0, -0.0, 2.0, 2.0, 41.0, 1.0, 0.0, 1.0];1
[26.0, 0.0, -1.0, 0.0, 0.0, 21.0, 1.0, 0.0, 1.0];0;[26.0, -0.0, -0.0, 1.0, 2.0, 21.0, 1.0, 0.0, 1.0];1
[42.0, 2.0, -1.0, 1.0, 1.0, 28.0, 1.0, 2.0, 0.0];0;[42.0, 7.0, -0.0, 1.0, 2.0, 28.0, 1.0, 2.0, 1.0];1
[54.0, 0.0, 0.0, 0.0, 0.0, -4.0, 1.0, 0.0, 1.0];0;[54.0, 10.0, -0.0, 1.0, 2.0, -0.0, 1.0, 0.0, 1.0];1
[29.0, 0.0, 0.0, 0.0, 0.0, 29.0, 1.0, 0.0, 0.0];0;[29.0, 1.0, -0.0, 1.0, 2.0, 29.0, 1.0, 0.0, 1.0];1
[40.0, 0.0, 0.0, 0.0, 0.0, 1557.0, 1.0, 3.0, 0.0];0;[40.0, 5.0, -0.0, 2.0, 2.0, 1557.0, 1.0, 3.0, 1.0];1
[38.0, 0.0, 0.0, 0.0, 0.0, 30.0, 1.0, 0.0, 0.0];0;[38.0, 4.0, -0.0, 1.0, 2.0, 30.0, 1.0, 0.0, 1.0];1
[36.0, 9.0, -1.0, 0.0, 0.0, 1386.0, 1.0, 0.0, 0.0];1;[36.0, 3.0, -0.0, 1.0, 1.0, 1386.0, 1.0, 0.0, 2.0];0
[30.0, 1.0, -1.0, 0.0, 0.0, 24.0, 1.0, 0.0, 1.0];0;[30.0, 1.0, -0.0, 1.0, 2.0, 24.0, 1.0, 0.0, 1.0];1
[21.0, 8.0, 30.0, 1.0, 1.0, 5856.0, 1.0, 0.0, 0.0];1;[21.0, -0.0, -0.0, 1.0, 1.0, 92.0, 1.0, 0.0, 2.0];0
[32.0, 0.0, -1.0, 1.0, 1.0, 430.0, 1.0, 2.0, 1.0];0;[32.0, 3.0, -0.0, 1.0, 2.0, 430.0, 1.0, 2.0, 1.0];1
[25.0, 3.0, -1.0, 1.0, 1.0, 20.0, 1.0, 3.0, 0.0];1;[25.0, 3.0, -0.0, 1.0, 1.0, 20.0, 1.0, 3.0, 2.0];0
[27.0, 6.0, -1.0, 1.0, 1.0, 240.0, 1.0, 0.0, 0.0];1;[27.0, 1.0, -0.0, 1.0, 1.0, 240.0, 1.0, 0.0, 2.0];0
[30.0, 6.0, -1.0, 1.0, 1.0, 70.0, 1.0, 0.0, 0.0];1;[30.0, 3.0, -0.0, 1.0, 1.0, 70.0, 1.0, 0.0, 2.0];0
[24.0, 0.0, -1.0, 0.0, 0.0, 25.0, 1.0, 5.0, 0.0];0;[24.0, 3.0, -0.0, 2.0, 2.0, 25.0, 1.0, 5.0, 1.0];1
[30.0, 11.0, -1.0, 0.0, 0.0, 23.0, 1.0, 0.0, 0.0];1;[30.0, 3.0, -0.0, 1.0, 1.0, 23.0, 1.0, 0.0, 2.0];0
[51.0, 1.0, -1.0, 0.0, 0.0, 75.0, 1.0, 3.0, 0.0];0;[51.0, 11.0, -0.0, 1.0, 2.0, 75.0, 1.0, 3.0, 1.0];1
[27.0, 0.0, -1.0, 0.0, 0.0, 27.0, 1.0, 5.0, 1.0];0;[27.0, 4.0, -0.0, 2.0, 2.0, 27.0, 1.0, 5.0, 1.0];1
[48.0, 0.0, -1.0, 0.0, 0.0, 23.0, 1.0, 5.0, 1.0];0;[48.0, 12.0, -0.0, 1.0, 2.0, 23.0, 1.0, 5.0, 1.0];1
[28.0, 1.0, 0.0, 0.0, 0.0, 148.0, 1.0, 2.0, 0.0];0;[28.0, 2.0, -0.0, 1.0, 2.0, 148.0, 1.0, 2.0, 1.0];1
[25.0, 0.0, -1.0, 1.0, 1.0, 513.0, 1.0, 2.0, 1.0];0;[25.0, -0.0, -0.0, 2.0, 2.0, 513.0, 1.0, 2.0, 1.0];1
[26.0, 0.0, -1.0, 0.0, 0.0, 20.0, 1.0, 2.0, 0.0];0;[26.0, 1.0, -0.0, 2.0, 2.0, 20.0, 1.0, 2.0, 1.0];1
[30.0, 4.0, -1.0, 1.0, 1.0, 28.0, 1.0, 0.0, 1.0];1;[30.0, 3.0, -0.0, 1.0, 1.0, 28.0, 1.0, 0.0, 2.0];0
[24.0, 7.0, -1.0, 1.0, 1.0, 21.0, 1.0, 0.0, 0.0];1;[24.0, 1.0, -0.0, 1.0, 1.0, 21.0, 1.0, 0.0, 2.0];0
[27.0, 3.0, -1.0, 1.0, 1.0, 292.0, 1.0, 0.0, 1.0];1;[27.0, 1.0, -0.0, 1.0, 1.0, 292.0, 1.0, 0.0, 2.0];0
[60.0, 1.0, -1.0, 0.0, 0.0, 15.0, 1.0, 0.0, 0.0];0;[60.0, 11.0, -0.0, 2.0, 2.0, 15.0, 1.0, 0.0, 1.0];1
[21.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0];0;[21.0, -0.0, -0.0, 1.0, 2.0, 3.0, 1.0, 2.0, 1.0];1
[28.0, 4.0, -1.0, 1.0, 1.0, 51.0, 1.0, 0.0, 0.0];1;[28.0, 2.0, -0.0, 1.0, 1.0, 51.0, 1.0, 0.0, 2.0];0
[44.0, 11.0, 0.0, 0.0, 0.0, 4327.0, 1.0, 2.0, 1.0];1;[44.0, 5.0, -0.0, 1.0, 1.0, 4327.0, 1.0, 2.0, 2.0];0
[25.0, 4.0, -10.0, 0.0, 0.0, 27.0, 1.0, 2.0, 1.0];0;[25.0, 4.0, -0.0, 1.0, 1.0, 27.0, 1.0, 2.0, 1.0];1
[60.0, 0.0, -1.0, 0.0, 0.0, 25.0, 1.0, 3.0, 0.0];0;[60.0, 15.0, -0.0, 1.0, 2.0, 25.0, 1.0, 3.0, 1.0];1
[21.0, 0.0, -1.0, 1.0, 1.0, 75.0, 1.0, 2.0, 1.0];0;[21.0, -0.0, -0.0, 1.0, 2.0, 75.0, 1.0, 2.0, 1.0];1
[36.0, 0.0, -1.0, 1.0, 1.0, 26.0, 1.0, 0.0, 1.0];0;[36.0, 3.0, -0.0, 1.0, 2.0, 26.0, 1.0, 0.0, 1.0];1
[50.0, 1.0, -1.0, 0.0, 0.0, 22.0, 1.0, 2.0, 0.0];0;[50.0, 10.0, -0.0, 1.0, 2.0, 22.0, 1.0, 2.0, 1.0];1
[34.0, 1.0, -1.0, 0.0, 0.0, 17.0, 1.0, 3.0, 1.0];0;[34.0, 5.0, -0.0, 1.0, 2.0, 17.0, 1.0, 3.0, 1.0];1
[39.0, 0.0, -1.0, 1.0, 1.0, 67.0, 1.0, 2.0, 0.0];0;[39.0, 6.0, -0.0, 1.0, 2.0, 67.0, 1.0, 2.0, 1.0];1
[27.0, 6.0, 0.0, 1.0, 1.0, 723.0, 1.0, 0.0, 0.0];1;[27.0, 1.0, -0.0, 1.0, 1.0, 723.0, 1.0, 0.0, 2.0];0
[30.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0];0;[30.0, 1.0, -0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0];1
[26.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0];0;[26.0, -0.0, -0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0];1
[35.0, 4.0, -1.0, 0.0, 0.0, 4078.0, 1.0, 2.0, 0.0];1;[35.0, 2.0, -0.0, 1.0, 1.0, 4078.0, 1.0, 2.0, 2.0];0
[24.0, 0.0, 0.0, 1.0, 0.0, 23.0, 1.0, 0.0, 0.0];1;[24.0, -0.0, -0.0, 1.0, 1.0, 23.0, 1.0, 0.0, 2.0];0
[43.0, 1.0, -1.0, 1.0, 1.0, 126.0, 1.0, 0.0, 1.0];0;[43.0, 5.0, -0.0, 2.0, 2.0, 126.0, 1.0, 0.0, 1.0];1
[36.0, 26.0, -1.0, 1.0, 1.0, 2827.0, 1.0, 3.0, 0.0];1;[36.0, 4.0, -0.0, 1.0, 1.0, 2827.0, 1.0, 3.0, 2.0];0
[41.0, 5.0, -1.0, 0.0, 0.0, 21.0, 1.0, 0.0, 1.0];0;[41.0, 5.0, -0.0, 1.0, 2.0, 21.0, 1.0, 0.0, 1.0];1
[53.0, 5.0, -1.0, 0.0, 0.0, 7147.0, 1.0, 0.0, 0.0];1;[53.0, 3.0, -0.0, 1.0, 1.0, 7147.0, 1.0, 0.0, 2.0];0
[50.0, 2.0, -1.0, 1.0, 1.0, 218.0, 1.0, 2.0, 0.0];0;[50.0, 9.0, -0.0, 2.0, 2.0, 218.0, 1.0, 2.0, 1.0];1
[35.0, 4.0, 0.0, 1.0, 1.0, 750.0, 1.0, 2.0, 0.0];1;[35.0, 4.0, -0.0, 1.0, 1.0, 750.0, 1.0, 2.0, 1.0];0
[27.0, 11.0, -1.0, 0.0, 0.0, 76.0, 1.0, 0.0, 0.0];1;[27.0, 2.0, -0.0, 1.0, 1.0, 76.0, 1.0, 0.0, 2.0];0
[50.0, 0.0, -1.0, 0.0, 0.0, 68.0, 1.0, 2.0, 0.0];0;[50.0, 10.0, -0.0, 1.0, 2.0, 68.0, 1.0, 2.0, 1.0];1
[27.0, 0.0, -1.0, 1.0, 1.0, 50.0, 1.0, 0.0, 1.0];0;[27.0, -0.0, -0.0, 1.0, 2.0, 50.0, 1.0, 0.0, 1.0];1
[21.0, 1.0, -10.0, 0.0, 0.0, 53.0, 1.0, 0.0, 0.0];1;[21.0, -0.0, -0.0, 1.0, 1.0, 53.0, 1.0, 0.0, 2.0];0
[33.0, 6.0, -1.0, 0.0, 0.0, 22.0, 1.0, 0.0, 1.0];1;[33.0, 4.0, -0.0, 1.0, 1.0, 22.0, 1.0, 0.0, 2.0];0
[35.0, 6.0, -10.0, 1.0, 1.0, 42.0, 1.0, 2.0, 0.0];1;[35.0, 6.0, -0.0, 1.0, 1.0, 42.0, 1.0, 2.0, 2.0];0
[46.0, 14.0, -1.0, 1.0, 1.0, 23.0, 1.0, 2.0, 0.0];1;[46.0, 10.0, -0.0, 1.0, 1.0, 23.0, 1.0, 2.0, 2.0];0
[30.0, 5.0, -1.0, 1.0, 1.0, 25.0, 1.0, 0.0, 0.0];1;[30.0, 3.0, -0.0, 1.0, 1.0, 25.0, 1.0, 0.0, 2.0];0
[46.0, 17.0, -1.0, 1.0, 1.0, 148.0, 1.0, 0.0, 0.0];1;[46.0, 8.0, -0.0, 1.0, 1.0, 148.0, 1.0, 0.0, 2.0];0
[32.0, 0.0, -1.0, 0.0, 0.0, 43.0, 1.0, 5.0, 1.0];0;[32.0, 6.0, -0.0, 2.0, 2.0, 43.0, 1.0, 5.0, 1.0];1
[42.0, 1.0, -1.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0];0;[42.0, 5.0, -0.0, 1.0, 2.0, 16.0, 1.0, 0.0, 1.0];1
[42.0, 0.0, -1.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0];0;[42.0, 5.0, -0.0, 1.0, 2.0, 20.0, 1.0, 0.0, 1.0];1
[64.0, 1.0, -8.0, 0.0, 0.0, 182.0, 1.0, 3.0, 0.0];0;[64.0, 15.0, -0.0, 2.0, 2.0, 182.0, 1.0, 3.0, 1.0];1
[27.0, 15.0, -1.0, 1.0, 1.0, 28.0, 1.0, 0.0, 0.0];1;[27.0, 2.0, -0.0, 1.0, 1.0, 28.0, 1.0, 0.0, 2.0];0
[29.0, 10.0, -1.0, 1.0, 1.0, 66.0, 1.0, 2.0, 0.0];1;[29.0, 4.0, -0.0, 1.0, 1.0, 66.0, 1.0, 2.0, 2.0];0
[52.0, 0.0, 0.0, 0.0, 0.0, 27.0, 1.0, 0.0, 0.0];0;[52.0, 8.0, -0.0, 2.0, 2.0, 27.0, 1.0, 0.0, 1.0];1
[33.0, 1.0, -1.0, 1.0, 1.0, 21.0, 1.0, 0.0, 0.0];0;[33.0, 2.0, -0.0, 1.0, 2.0, 21.0, 1.0, 0.0, 1.0];1
[52.0, 2.0, -1.0, 0.0, 0.0, 260.0, 1.0, 0.0, 1.0];0;[52.0, 8.0, -0.0, 2.0, 2.0, 260.0, 1.0, 0.0, 1.0];1
[43.0, 12.0, -1.0, 0.0, 0.0, 1252.0, 1.0, 2.0, 0.0];1;[43.0, 8.0, -0.0, 1.0, 1.0, 1252.0, 1.0, 2.0, 2.0];0
[29.0, 0.0, -1.0, 0.0, 0.0, 28.0, 1.0, 0.0, 1.0];0;[29.0, -0.0, -0.0, 2.0, 2.0, 28.0, 1.0, 0.0, 1.0];1
[29.0, 7.0, 0.0, 1.0, 1.0, 54.0, 1.0, 0.0, 0.0];1;[29.0, 2.0, -0.0, 1.0, 1.0, 54.0, 1.0, 0.0, 2.0];0
[21.0, 3.0, -1.0, 1.0, 1.0, 237.0, 1.0, 0.0, 0.0];1;[21.0, -0.0, -0.0, 1.0, 1.0, 92.0, 1.0, 0.0, 2.0];0
[28.0, 14.0, 29.0, 1.0, 1.0, 488.0, 1.0, 0.0, 1.0];1;[28.0, -0.0, 27.0, 1.0, 1.0, 488.0, 1.0, 0.0, 2.0];0
[35.0, 1.0, -1.0, 1.0, 1.0, 1180.0, 1.0, 2.0, 0.0];0;[35.0, 3.0, -0.0, 2.0, 2.0, 1180.0, 1.0, 2.0, 1.0];1
[21.0, 0.0, -1.0, 0.0, 0.0, 97.0, 1.0, 5.0, 1.0];0;[21.0, 2.0, -0.0, 2.0, 2.0, 97.0, 1.0, 5.0, 1.0];1
[27.0, 1.0, -1.0, 1.0, 1.0, 27.0, 1.0, 2.0, 1.0];0;[27.0, 2.0, -0.0, 1.0, 2.0, 27.0, 1.0, 2.0, 1.0];1
[40.0, 20.0, -1.0, 0.0, 0.0, 26.0, 1.0, 0.0, 0.0];1;[40.0, 6.0, -0.0, 1.0, 1.0, 26.0, 1.0, 0.0, 2.0];0
[24.0, 1.0, -1.0, 0.0, 0.0, 15.0, 1.0, 0.0, 1.0];0;[24.0, 1.0, -0.0, 1.0, 1.0, 15.0, 1.0, 0.0, 1.0];1
[37.0, 2.0, 0.0, 0.0, 0.0, 23.0, 1.0, 0.0, 1.0];0;[37.0, 3.0, -0.0, 2.0, 2.0, 23.0, 1.0, 0.0, 1.0];1
[37.0, 9.0, 0.0, 1.0, 1.0, 25.0, 1.0, 0.0, 0.0];1;[37.0, 5.0, -0.0, 1.0, 1.0, 25.0, 1.0, 0.0, 2.0];0
[27.0, 2.0, -1.0, 1.0, 1.0, 221.0, 1.0, 0.0, 1.0];1;[27.0, 1.0, -0.0, 1.0, 1.0, 221.0, 1.0, 0.0, 2.0];0
[35.0, 3.0, -23.0, 1.0, 1.0, 234.0, 1.0, 3.0, 0.0];0;[35.0, 5.0, -0.0, 2.0, 2.0, 234.0, 1.0, 3.0, 1.0];1
[66.0, 3.0, -10.0, 1.0, 0.0, 48.0, 1.0, 0.0, 0.0];0;[66.0, 13.0, -0.0, 2.0, 2.0, 48.0, 1.0, 0.0, 1.0];1
[23.0, 0.0, 0.0, 0.0, 0.0, 24.0, 1.0, 0.0, 1.0];0;[23.0, -0.0, -0.0, 1.0, 1.0, 24.0, 1.0, 0.0, 1.0];1
[51.0, 1.0, -1.0, 1.0, 1.0, 13.0, 1.0, 0.0, 1.0];0;[51.0, 8.0, -0.0, 2.0, 2.0, 13.0, 1.0, 0.0, 1.0];1
[29.0, 0.0, -1.0, 0.0, 0.0, 30.0, 1.0, 5.0, 0.0];0;[29.0, 5.0, -0.0, 2.0, 2.0, 30.0, 1.0, 5.0, 1.0];1
[24.0, 1.0, -1.0, 1.0, 1.0, 1389.0, 1.0, 0.0, 0.0];1;[24.0, -0.0, -0.0, 1.0, 1.0, 1030.0, 1.0, 0.0, 2.0];0
[23.0, 1.0, -1.0, 1.0, 1.0, 382.0, 1.0, 0.0, 0.0];1;[23.0, -0.0, -0.0, 1.0, 1.0, 382.0, 1.0, 0.0, 2.0];0
[22.0, 0.0, 0.0, 1.0, 0.0, -11.0, 1.0, 0.0, 0.0];1;[22.0, -0.0, -0.0, 1.0, 1.0, -0.0, 1.0, 0.0, 2.0];0
[24.0, 0.0, -1.0, 1.0, 1.0, 489.0, 1.0, 0.0, 1.0];1;[24.0, -0.0, -0.0, 1.0, 1.0, 489.0, 1.0, 0.0, 2.0];0
[23.0, 0.0, -1.0, 1.0, 1.0, 28.0, 1.0, 0.0, 1.0];1;[23.0, -0.0, -0.0, 1.0, 1.0, 28.0, 1.0, 0.0, 2.0];0
[34.0, 1.0, -1.0, 1.0, 1.0, 39.0, 1.0, 0.0, 1.0];0;[34.0, 2.0, -0.0, 2.0, 2.0, 39.0, 1.0, 0.0, 1.0];1
[38.0, 2.0, -1.0, 0.0, 0.0, 30.0, 1.0, 2.0, 1.0];0;[38.0, 5.0, -0.0, 2.0, 2.0, 30.0, 1.0, 2.0, 1.0];1
[25.0, 21.0, 0.0, 1.0, 1.0, 2826.0, 1.0, 0.0, 0.0];1;[25.0, -0.0, -0.0, 1.0, 1.0, 1342.0, 1.0, 0.0, 2.0];0
[34.0, 2.0, -1.0, 0.0, 0.0, 21.0, 1.0, 0.0, 0.0];0;[34.0, 2.0, -0.0, 2.0, 2.0, 21.0, 1.0, 0.0, 1.0];1
[51.0, 6.0, 0.0, 1.0, 1.0, 54.0, 1.0, 2.0, 0.0];0;[51.0, 10.0, -0.0, 1.0, 2.0, 54.0, 1.0, 2.0, 1.0];1
[24.0, 10.0, 0.0, 1.0, 1.0, 5.0, 1.0, 0.0, 0.0];1;[24.0, 1.0, -0.0, 1.0, 1.0, 5.0, 1.0, 0.0, 2.0];0
[34.0, 8.0, 0.0, 1.0, 1.0, 50.0, 1.0, 0.0, 0.0];1;[34.0, 4.0, -0.0, 1.0, 1.0, 50.0, 1.0, 0.0, 2.0];0
[37.0, 1.0, -1.0, 0.0, 0.0, 21.0, 1.0, 3.0, 1.0];0;[37.0, 6.0, -0.0, 2.0, 2.0, 21.0, 1.0, 3.0, 1.0];1
[27.0, 0.0, 0.0, 0.0, 0.0, 413.0, 1.0, 0.0, 0.0];0;[27.0, -0.0, -0.0, 1.0, 2.0, 413.0, 1.0, 0.0, 1.0];1
[55.0, 0.0, -1.0, 0.0, 0.0, 242.0, 1.0, 2.0, 1.0];0;[55.0, 11.0, -0.0, 2.0, 2.0, 242.0, 1.0, 2.0, 1.0];1
[32.0, 4.0, -1.0, 1.0, 1.0, 29.0, 1.0, 0.0, 1.0];1;[32.0, 3.0, -0.0, 1.0, 1.0, 29.0, 1.0, 0.0, 2.0];0
[29.0, 7.0, 0.0, 1.0, 1.0, 208.0, 1.0, 0.0, 1.0];1;[29.0, 2.0, -0.0, 1.0, 1.0, 208.0, 1.0, 0.0, 2.0];0
[45.0, 2.0, -1.0, 0.0, 0.0, 19.0, 1.0, 2.0, 0.0];0;[45.0, 8.0, -0.0, 1.0, 2.0, 19.0, 1.0, 2.0, 1.0];1
[27.0, 2.0, -1.0, 0.0, 0.0, 72.0, 1.0, 0.0, 0.0];1;[27.0, 2.0, -0.0, 1.0, 1.0, 72.0, 1.0, 0.0, 2.0];0
[25.0, 6.0, -1.0, 1.0, 1.0, 47.0, 1.0, 0.0, 1.0];1;[25.0, -0.0, -0.0, 1.0, 1.0, 47.0, 1.0, 0.0, 1.0];0
[28.0, 4.0, -1.0, 0.0, 0.0, 4561.0, 1.0, 2.0, 0.0];1;[28.0, -0.0, -0.0, 1.0, 1.0, 3940.0, 1.0, 2.0, 2.0];0
[49.0, 8.0, 0.0, 1.0, 1.0, 96.0, 1.0, 2.0, 0.0];0;[49.0, 10.0, -0.0, 1.0, 2.0, 96.0, 1.0, 2.0, 1.0];1
[26.0, 0.0, -1.0, 0.0, 0.0, 26.0, 1.0, 0.0, 1.0];0;[26.0, -0.0, -0.0, 1.0, 2.0, 26.0, 1.0, 0.0, 1.0];1
[54.0, 4.0, -1.0, 1.0, 1.0, 74.0, 1.0, 0.0, 0.0];0;[54.0, 9.0, -0.0, 2.0, 2.0, 74.0, 1.0, 0.0, 1.0];1
[35.0, 9.0, -1.0, 0.0, 0.0, 29.0, 1.0, 0.0, 0.0];1;[35.0, 4.0, -0.0, 1.0, 1.0, 29.0, 1.0, 0.0, 2.0];0
[57.0, 12.0, 0.0, 0.0, 0.0, 79.0, 1.0, 2.0, 1.0];0;[57.0, 12.0, -0.0, 2.0, 2.0, 79.0, 1.0, 2.0, 1.0];1
[26.0, 7.0, 0.0, 0.0, 0.0, 41.0, 1.0, 3.0, 1.0];1;[26.0, 4.0, -0.0, 1.0, 1.0, 41.0, 1.0, 3.0, 2.0];0
[32.0, 8.0, -4.0, 1.0, 1.0, 22.0, 1.0, 2.0, 0.0];1;[32.0, 5.0, -0.0, 1.0, 1.0, 22.0, 1.0, 2.0, 2.0];0
[24.0, 0.0, 0.0, 0.0, 0.0, 27.0, 1.0, 0.0, 0.0];0;[24.0, -0.0, -0.0, 1.0, 1.0, 27.0, 1.0, 0.0, 1.0];1
[37.0, 12.0, 0.0, 1.0, 1.0, 6.0, 1.0, 0.0, 0.0];1;[37.0, 5.0, -0.0, 1.0, 1.0, 6.0, 1.0, 0.0, 2.0];0
[43.0, 0.0, -1.0, 1.0, 1.0, 47.0, 1.0, 0.0, 0.0];0;[43.0, 5.0, -0.0, 2.0, 2.0, 47.0, 1.0, 0.0, 1.0];1
[24.0, 2.0, -1.0, 1.0, 1.0, 261.0, 1.0, 0.0, 0.0];1;[24.0, -0.0, -0.0, 1.0, 1.0, 261.0, 1.0, 0.0, 2.0];0
[30.0, 7.0, -1.0, 1.0, 1.0, 929.0, 1.0, 0.0, 0.0];1;[30.0, 2.0, -0.0, 1.0, 1.0, 929.0, 1.0, 0.0, 2.0];0
[29.0, 16.0, -1.0, 0.0, 0.0, 408.0, 1.0, 0.0, 0.0];1;[29.0, 2.0, -0.0, 1.0, 1.0, 408.0, 1.0, 0.0, 2.0];0
[35.0, 5.0, -1.0, 0.0, 0.0, 23.0, 1.0, 0.0, 0.0];1;[35.0, 4.0, -0.0, 1.0, 1.0, 23.0, 1.0, 0.0, 2.0];0
[32.0, 0.0, -1.0, 1.0, 1.0, 140.0, 1.0, 0.0, 0.0];0;[32.0, 1.0, -0.0, 2.0, 2.0, 140.0, 1.0, 0.0, 1.0];1
[36.0, 4.0, 0.0, 0.0, 0.0, 26.0, 1.0, 0.0, 0.0];0;[36.0, 4.0, -0.0, 1.0, 1.0, 26.0, 1.0, 0.0, 1.0];1
[31.0, 0.0, -1.0, 0.0, 0.0, 20.0, 1.0, 0.0, 0.0];0;[31.0, 1.0, -0.0, 2.0, 2.0, 20.0, 1.0, 0.0, 1.0];1
[25.0, 6.0, -16.0, 0.0, 0.0, 46.0, 1.0, 2.0, 0.0];1;[25.0, 3.0, -0.0, 1.0, 1.0, 46.0, 1.0, 2.0, 2.0];0
[35.0, 0.0, -1.0, 0.0, 0.0, 54.0, 1.0, 5.0, 0.0];0;[35.0, 7.0, -0.0, 2.0, 2.0, 54.0, 1.0, 5.0, 1.0];1
[23.0, 1.0, 0.0, 0.0, 0.0, 49.0, 1.0, 0.0, 0.0];1;[23.0, -0.0, -0.0, 1.0, 1.0, 49.0, 1.0, 0.0, 2.0];0
[22.0, 2.0, -1.0, 1.0, 1.0, 30.0, 1.0, 0.0, 1.0];1;[22.0, -0.0, -0.0, 1.0, 1.0, 30.0, 1.0, 0.0, 2.0];0
[22.0, 0.0, -1.0, 0.0, 0.0, 94.0, 1.0, 0.0, 1.0];0;[22.0, -0.0, -0.0, 1.0, 1.0, 94.0, 1.0, 0.0, 1.0];1
[32.0, 1.0, -1.0, 0.0, 0.0, 30.0, 1.0, 0.0, 0.0];0;[32.0, 1.0, -0.0, 2.0, 2.0, 30.0, 1.0, 0.0, 1.0];1
[31.0, 1.0, 0.0, 0.0, 0.0, 23.0, 1.0, 5.0, 1.0];0;[31.0, 6.0, -0.0, 1.0, 2.0, 23.0, 1.0, 5.0, 1.0];1
[24.0, 9.0, -1.0, 1.0, 1.0, 75.0, 1.0, 0.0, 1.0];1;[24.0, 1.0, -0.0, 1.0, 1.0, 75.0, 1.0, 0.0, 2.0];0
[34.0, 22.0, -29.0, 0.0, 0.0, 48.0, 1.0, 0.0, 0.0];1;[34.0, 4.0, -0.0, 1.0, 1.0, 48.0, 1.0, 0.0, 2.0];0
[51.0, 8.0, -1.0, 1.0, 1.0, 20.0, 1.0, 0.0, 1.0];0;[51.0, 8.0, -0.0, 2.0, 2.0, 20.0, 1.0, 0.0, 1.0];1
[38.0, 1.0, -8.0, 1.0, 1.0, 187.0, 1.0, 0.0, 0.0];0;[38.0, 3.0, -0.0, 2.0, 2.0, 187.0, 1.0, 0.0, 1.0];1
[24.0, 15.0, -1.0, 1.0, 1.0, 50.0, 1.0, 0.0, 0.0];1;[24.0, 1.0, -0.0, 1.0, 1.0, 50.0, 1.0, 0.0, 2.0];0
[26.0, 3.0, 0.0, 1.0, 1.0, 29.0, 1.0, 0.0, 1.0];1;[26.0, -0.0, -0.0, 1.0, 1.0, 29.0, 1.0, 0.0, 1.0];0
[22.0, 0.0, -1.0, 1.0, 1.0, 790.0, 1.0, 0.0, 0.0];1;[22.0, -0.0, -0.0, 1.0, 1.0, 405.0, 1.0, 0.0, 2.0];0
[36.0, 5.0, -1.0, 1.0, 1.0, 21.0, 1.0, 2.0, 0.0];1;[36.0, 5.0, -0.0, 1.0, 1.0, 21.0, 1.0, 2.0, 1.0];0
[41.0, 0.0, -4.0, 0.0, 0.0, 77.0, 1.0, 0.0, 1.0];0;[41.0, 5.0, -0.0, 1.0, 2.0, 77.0, 1.0, 0.0, 1.0];1
[22.0, 0.0, -2.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0];0;[22.0, -0.0, -0.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0];1
[25.0, 14.0, -1.0, 1.0, 1.0, 171.0, 1.0, 0.0, 0.0];1;[25.0, 1.0, -0.0, 1.0, 1.0, 171.0, 1.0, 0.0, 2.0];0
[46.0, 2.0, -1.0, 0.0, 0.0, 24.0, 1.0, 5.0, 0.0];0;[46.0, 11.0, -0.0, 2.0, 2.0, 24.0, 1.0, 5.0, 1.0];1
[27.0, 5.0, -1.0, 0.0, 0.0, 20.0, 1.0, 0.0, 1.0];1;[27.0, 2.0, -0.0, 1.0, 1.0, 20.0, 1.0, 0.0, 2.0];0
[27.0, 5.0, -1.0, 1.0, 1.0, 151.0, 1.0, 0.0, 1.0];1;[27.0, 2.0, -0.0, 1.0, 1.0, 151.0, 1.0, 0.0, 2.0];0
[58.0, 3.0, 0.0, 1.0, 1.0, 366.0, 1.0, 2.0, 0.0];0;[58.0, 13.0, -0.0, 1.0, 2.0, 366.0, 1.0, 2.0, 1.0];1
[31.0, 7.0, -1.0, 1.0, 1.0, 27.0, 1.0, 3.0, 1.0];1;[31.0, 6.0, -0.0, 1.0, 1.0, 27.0, 1.0, 3.0, 2.0];0
